id,name,ml_target
4768,teles,0
4769,suvllian,0
4770,joben,0
4771,blissray,1
4772,nschonni,0
4773,Nsima,0
4774,bhamadicharef,1
4775,padipata,0
4776,tfdxl,1
4777,joeylitalien,1
4778,cookiejyt,0
4779,JStrebeyko,0
4780,JulienBreux,0
4781,esron,0
4782,elloop,0
4783,mocheer,0
4784,syx6,1
4785,Frizz925,0
4786,archanpatkar,0
4787,AnyListen,0
4788,aslanon,0
4789,fabienthetis,0
4790,atinesh-s,1
4791,jaanek,0
4792,nicolasdao,0
4793,tamimibrahim17,0
4794,pandeazucar,0
4795,jasny,0
4796,bredele,0
4797,izen1231,0
4798,CaleMcCollough,1
4799,Hua777,0
4800,evereq,0
4801,ntvinh11586,0
4802,ssanjun,0
4803,Beraliv,0
4804,UnbounDev,0
4805,elib0,0
4806,leeyiw,0
4807,mrtblt,0
4808,danieldenis01,0
4809,anoopsg,0
4810,gracefulife,0
4811,BlazOrazem,0
4812,jfinstrom,0
4813,mshemadarshini,0
4814,ahmedmgh67,0
4815,henon,0
4816,chiselinc,1
4817,ssthouse,0
4818,kingfengji,1
4819,852172891,1
4820,lilith,0
4821,dhruska,0
4822,michaelLeeGDUT,0
4823,Haixiang6123,0
4824,dsprog,0
4825,sandeepnmenon,1
4826,HamidFaraji,0
4827,austinv11,1
4828,tangweikun,0
4829,krf,0
4830,carmon,0
4831,hanwentao,0
4832,csmadhav,0
4833,rodickmini,0
4834,rbrto,0
4835,SingingData,1
4836,surajmurthy,1
4837,justinian336,1
4838,bsdlp,0
4839,qiminchen,1
4840,kwongtailau,1
4841,Shhzdmrz,0
4842,fufufukakaka,0
4843,Rabscuttler,0
4844,cgcardona,0
4845,gglee89,0
4846,JonAbrams,0
4847,dmitshur,0
4848,Amberlan1001,1
4849,jorgenbs,0
4850,fyber-LJX,0
4851,keyvank,1
4852,huangzhii,1
4853,hardware,0
4854,piaoxu93,0
4855,hlee,0
4856,schuermannator,0
4857,Nil26,1
4858,canuzunoglu,0
4859,kylecesmat,0
4860,InzamamRahaman,0
4861,Dojocat-GO,1
4862,peizhouyu,0
4863,sunOpar,0
4864,senssei,0
4865,pkimes,1
4866,andyli,0
4867,hmx224,0
4868,smspillaz,0
4869,jeancsil,0
4870,lencioni,0
4871,beedotkiran,1
4872,abhijeet2096,1
4873,hopepdm,0
4874,jcrom,0
4875,GeneKao,0
4876,lacarmen,0
4877,eddyb,0
4878,excitement-engineer,0
4879,Wasdns,0
4880,ale3385,1
4881,lijinma,0
4882,nullmax,1
4883,TangXiaoLv,1
4884,kienD,0
4885,cosminpopescu14,0
4886,samkaufman,0
4887,patrickingle,0
4888,buctwbzs,0
4889,mmarcon,0
4890,adamwhitlock1,0
4891,rodrigogregorioneri,0
4892,thuka1500,0
4893,ohe,1
4894,MrErHu,0
4895,jvyyuie,0
4896,ryandobby,0
4897,saeidgi,0
4898,fisca,0
4899,ahmedsalhin,0
4900,sarah-tw,1
4901,bastienleonard,0
4902,mustorze,0
4903,ReRou,0
4904,lucijanblagonic,0
4905,ethnt,0
4906,KrUciFieR-Jr,1
4907,mo10,1
4908,klaaspieter,0
4909,memexstudio,0
4910,jaeoh2,1
4911,clarkdave,0
4912,shaunwallace,0
4913,robinvanemden,0
4914,pinkeen,0
4915,ManosTheMaster,0
4916,pietrocaselani,0
4917,DeepInThought,0
4918,karademada,0
4919,leejh3224,0
4920,emon1412,0
4921,adamhurst,0
4922,alioguzhan,0
4923,codyhanson,0
4924,chenjigeng,0
4925,7elix,0
4926,dustinmoorman,0
4927,diwakersurya,0
4928,quantshah,1
4929,ilovezy,0
4930,BotYue,1
4931,mikebranski,0
4932,jesusprubio,0
4933,rouor,0
4934,shedd,0
4935,jonecherry,1
4936,Chris7,1
4937,shaikhalvee,1
4938,frclasso,1
4939,cshg,0
4940,Loriot-n,0
4941,rluders,0
4942,erikringsmuth,0
4943,angdev,0
4944,deathkel,0
4945,RayJune,0
4946,davedevelopment,0
4947,peachiia,0
4948,dannybusch,1
4949,scriptonist,0
4950,YuHyun7,1
4951,h4llow3En,0
4952,DomonJi,0
4953,edgarMejia,0
4954,MengtingWan,1
4955,rafamttz,0
4956,QingSimon,1
4957,clemmy,0
4958,mckeever02,0
4959,Helw150,0
4960,montylounge,0
4961,sjy1203,1
4962,ivanvladimir,1
4963,rousan,0
4964,joealden,0
4965,abovedave,0
4966,dannypsnl,1
4967,adilakhter,1
4968,AvinashNath2,1
4969,EmanuelJr,1
4970,RauliL,0
4971,gaurcs,1
4972,louisblythe,1
4973,leohajder,0
4974,HenryLiu0,1
4975,Starefossen,0
4976,taogelose,1
4977,NikitchenkoSergey,0
4978,ClaudiaJKang,0
4979,astritzeqiri,0
4980,MoHax22rus,0
4981,phivh,0
4982,hellyeah,0
4983,thepunitsingh,1
4984,cherry979988,1
4985,lucasblaas,0
4986,tampham47,0
4987,haibnu,0
4988,lintanghui,1
4989,Jeremboo,0
4990,rcdilorenzo,0
4991,gunanksood,1
4992,eirslett,0
4993,isofarro,0
4994,cookrn,0
4995,nicarq,0
4996,Hansiyuan131,1
4997,lamabiker,0
4998,nikos-glikis,0
4999,jeffstokes72,1
5000,shauntrennery,0
5001,safly,0
5002,hsnaydd,0
5003,Abdullah-Waqet,0
5004,mak42,0
5005,nigma,0
5006,Kami,0
5007,BernardoMG,0
5008,proycon,0
5009,jwulf,0
5010,thefill,0
5011,daedeloth,0
5012,sidrocks123,0
5013,panjf2000,1
5014,iriszero,1
5015,dengzhirong,0
5016,ordram,0
5017,chrismatthieu,0
5018,Gregory-Phillips,0
5019,CtheSky,1
5020,Chyngyz,0
5021,Goose-Bomb,1
5022,NiklasMerz,0
5023,robikovacs,0
5024,marwenhlaoui,0
5025,mrbusche,0
5026,kartubi,1
5027,maxmin93,0
5028,arunsadhasivam,1
5029,mfathirirhas,0
5030,Wronskia,1
5031,Richeir,0
5032,chrisshiplet,0
5033,davidawad,1
5034,mydnic,0
5035,dany2691,0
5036,ikok,1
5037,pfftdammitchris,0
5038,kphf1995cm,1
5039,GabrielDvt,0
5040,alessiobortone2,0
5041,mariano-aguero,0
5042,RamsesMartinez,0
5043,chris--young,0
5044,robbiet480,0
5045,rakibulislam,0
5046,romeboards,0
5047,aidai524,0
5048,iheanyi,0
5049,pdpark,1
5050,anauleau,0
5051,pixelastic,0
5052,grodansparadis,0
5053,orykami,0
5054,tdutrion,0
5055,gmolveau,0
5056,iridion9,0
5057,Crizstian,0
5058,petekp,0
5059,Quantisan,0
5060,aheroaa,0
5061,SamyPesse,0
5062,NabiKAZ,0
5063,benkamphaus,1
5064,Liu-Yujia,0
5065,leandroluquetti,0
5066,Liux0047,0
5067,MattReimer,0
5068,QFP-ZJT,0
5069,runyan-co,0
5070,Jiang-Xuan,0
5071,OliviaLan,1
5072,kenhowardpdx,0
5073,Ritcheyy,0
5074,jonrandahl,0
5075,suuzee,0
5076,numb95,1
5077,joaopaulomoraes,0
5078,pranavjindal999,0
5079,Hearen,0
5080,everget,0
5081,dviramontes,0
5082,CpuID,0
5083,oracion7,1
5084,shril,1
5085,Jayin,0
5086,testower,0
5087,faithandbrave,1
5088,hamdongunner,0
5089,picheli20,0
5090,aslihanozfidan,0
5091,rudreshgp,1
5092,roymcfarland,0
5093,adtsegaye,0
5094,liaobaocheng,0
5095,silvarafael,0
5096,VinciShark,0
5097,thangdnsf,1
5098,AndresReyesTech,0
5099,rutujar,1
5100,jordisala1991,0
5101,jerisalan,1
5102,ericsonluciano,0
5103,neekey,0
5104,ducanh841988,1
5105,pavsidhu,0
5106,cjyetman,1
5107,kdplus,0
5108,liushuaikobe,0
5109,Stwissel,0
5110,Mikhus,0
5111,connor11528,0
5112,JeremyMorgan,0
5113,guitaowufeng,1
5114,chenqiuyuan,1
5115,Rishat7c,0
5116,rmallols,0
5117,hhaoyan,1
5118,hcientist,0
5119,schegde,1
5120,kplattret,0
5121,frankxiao008,0
5122,pontusab,0
5123,dguido,0
5124,shamhardy,0
5125,prudhv16,1
5126,faelks,1
5127,mebusw,0
5128,christianheyn,0
5129,stevemclaugh,1
5130,JaniAnttonen,0
5131,DymanZy,1
5132,gmsotavio,1
5133,flyboarder,0
5134,sekwah41,0
5135,ShichenLiu,1
5136,dourgey,1
5137,LiuVII,1
5138,shyr,0
5139,gAmUssA,0
5140,elmindreda,1
5141,rcorreia,0
5142,brunobbbs,0
5143,klaytonfaria,0
5144,arnautov,0
5145,kurisubrooks,0
5146,idugalic,0
5147,lsfgrd,0
5148,AsserHong,0
5149,pravn,1
5150,jamesxuhaozhe,0
5151,grocky,0
5152,luanshixia,0
5153,felipealbrecht,1
5154,minkymorgan,0
5155,RamonGebben,0
5156,entire,0
5157,dgoodlad,0
5158,nov,0
5159,case141,0
5160,kuuyee,0
5161,LooMaclin,1
5162,archx3,0
5163,hotstu,1
5164,thearyanahmed,0
5165,lfpelison,1
5166,FanHuaRan,0
5167,HugoLuna5,1
5168,adiatma9024,0
5169,kamicut,0
5170,blindspoter,0
5171,mordaroso,0
5172,ameno-,0
5173,atom2ueki,0
5174,takuwan0405,0
5175,Angelof7,0
5176,bunlert274,0
5177,NealST,0
5178,linbojin,0
5179,Tony7lee,0
5180,ReemmaMP,0
5181,thomas-alrek,0
5182,samtux,0
5183,LinGoWei,1
5184,misgeatgit,1
5185,gaogao1030,0
5186,pholanda,1
5187,aayusharora,0
5188,YunaiV,0
5189,malic0,0
5190,simonefrancia,1
5191,PendragonDevelopment,0
5192,grillorafael,0
5193,rodgolpe,0
5194,seanbehan,0
5195,Chive,0
5196,mouhidine,1
5197,MarcoHengstenberg,0
5198,jluchuang,1
5199,alvarowolfx,0
5200,anistark,0
5201,AlinaWithAFace,0
5202,gcunhase,1
5203,nbrosowsky,1
5204,nettyxiong,1
5205,georgiosrizos,1
5206,jadore801120,1
5207,hajimurtaza,1
5208,NicholasRBowers,0
5209,MatheusRich,0
5210,dongweiming,0
5211,ben519,1
5212,0xDing,0
5213,mengxiangjian13,0
5214,329530588,0
5215,guptakhil12,1
5216,ovaisahmed43,0
5217,FUZHIYI,1
5218,krystalcampioni,0
5219,Lucas12138,1
5220,michaelabehsera,1
5221,chutiphon-k,0
5222,Caratpine,0
5223,baesparza,0
5224,mehdirezaei5,0
5225,Goddard,0
5226,Olsondy,0
5227,mindwing,1
5228,lexholden,0
5229,pmcfernandes,0
5230,idris95,0
5231,burkeholland,0
5232,JeuneApprenti,0
5233,AlexandreBourdeaudhui,0
5234,davidfekke,0
5235,cledesma,0
5236,llstarscreamll,0
5237,TimoHanisch,0
5238,imeoer,0
5239,kesumu,1
5240,KurtTaylan,1
5241,diegoferigo,1
5242,kaisellgren,0
5243,PianoCat,1
5244,tigereatsheep,1
5245,huygn,0
5246,jda,0
5247,shanhuashuiqing,0
5248,JoshTheWanderer,0
5249,nicholasadamou,0
5250,Deniall,0
5251,doomdagger,0
5252,mohammad19991,0
5253,morganfly,0
5254,SpiralMoon,0
5255,helgee,0
5256,shiv4nsh,1
5257,dongzhuoer,1
5258,podiumdesu,0
5259,denvers,0
5260,suleymandtr,0
5261,andrewborstein,0
5262,liclac,0
5263,arjanfrans,0
5264,serranoarevalo,0
5265,prafulrana,0
5266,keithpitt,0
5267,porridgec,0
5268,Guihgo,0
5269,mi2428,0
5270,hushinghai,0
5271,lucien0coder,0
5272,junyuGao,1
5273,imcuttle,0
5274,DuckDeck,0
5275,liucaizhong,0
5276,MihaelIsaev,0
5277,AJStacy,0
5278,Thiagodemas,0
5279,gou4shi1,1
5280,neylsoncrepalde,1
5281,jkiss,0
5282,khuongdv,0
5283,sullimander,0
5284,atjs,0
5285,splyy,0
5286,nhitze,0
5287,EEmery,0
5288,rcassola,1
5289,haandol,0
5290,Sylvia23,1
5291,RafaelZarate,1
5292,Pyjou,0
5293,chenxygx,1
5294,meteorlxy,0
5295,PDKSophia,0
5296,samie820,0
5297,jameswburke,0
5298,ZhimingZhou,1
5299,ryota-murakami,0
5300,XadillaX,0
5301,raghadt,1
5302,randyammar,0
5303,reivhax,1
5304,radixzz,0
5305,d4n1elchen,0
5306,avelardi,0
5307,hequan2017,0
5308,LukasReschke,0
5309,asela-wijesinghe,1
5310,KOUISAmine,0
5311,mvsde,0
5312,paulovpcotta,1
5313,Lucius0,0
5314,the-dagger,0
5315,berwin,0
5316,MrPeak,0
5317,ljeabmreosn,0
5318,baisheng,0
5319,sbrichards,0
5320,longXboy,0
5321,SevenYoung,1
5322,jamhed,0
5323,geeeeeeeeek,0
5324,Firewall,0
5325,seungwookim,1
5326,luk4z7,0
5327,ZeddG93,0
5328,brianmwadime,0
5329,MartinDelille,0
5330,fre5h,0
5331,ceddc,0
5332,cultofmetatron,0
5333,jmingov,0
5334,dnsbty,0
5335,bpedro,0
5336,pengshiqi,0
5337,ivogeorg,1
5338,danogwok,0
5339,alphonsusadubredu,1
5340,OmarAflak,0
5341,brynbellomy,0
5342,lugq1990,1
5343,cemdrman,0
5344,hharnisc,0
5345,kaychn126,0
5346,ashenden,0
5347,DreamAndDead,0
5348,icindy,0
5349,Processoriented,0
5350,loki-one,0
5351,PrajaktaDeosthali,0
5352,archeryue,1
5353,KINGH242,0
5354,cbarcenas,0
5355,chen-123,0
5356,eXt-Ra,0
5357,PWaryszak,1
5358,MatiasVerdier,0
5359,nkoik,0
5360,MicroDreamIT,0
5361,nucliweb,0
5362,jasnell,0
5363,dansackett,0
5364,sravindravmd,0
5365,lixinso,1
5366,pepelsbey,0
5367,claudiainbytes,0
5368,fake-or-dead,0
5369,shahidhk,0
5370,edwardceballos,0
5371,hexfaker,1
5372,serundeputy,0
5373,douglasnavarro,1
5374,mehulmpt,0
5375,k9luo,1
5376,aanlinuxer,0
5377,rajatdeshpande,1
5378,EmiiKhaos,0
5379,rengokantai,0
5380,Myzhar,1
5381,madbat,0
5382,kimhogeling,0
5383,srinify,0
5384,78ij,1
5385,clemensv,0
5386,jameswork,0
5387,alepolidori,0
5388,gabriel-lima,1
5389,tanvir-ux,0
5390,qjy981010,1
5391,bluefrg,0
5392,raybesiga,0
5393,sebastianks,0
5394,DominikAngerer,0
5395,changbiao,0
5396,danriti,0
5397,prayerslayer,0
5398,danilosoba,1
5399,Dineshs91,0
5400,erolkaftanoglu,0
5401,kirmani,1
5402,chrisns,0
5403,skingchan,0
5404,arielyang,0
5405,suevalov,0
5406,charan1922,0
5407,allentv,0
5408,cpcloud,1
5409,RuanAragao,0
5410,stone0090,0
5411,invkrh,0
5412,jaredforth,0
5413,artiii,0
5414,chouteau,1
5415,LarsBuur,0
5416,adhenawer,0
5417,mhyhre,1
5418,serraventura,0
5419,dfalbel,0
5420,biigpongsatorn,0
5421,juandjara,0
5422,adioslabs,0
5423,abdo-host,0
5424,biril,0
5425,amucinom,0
5426,a1studmuffin,1
5427,shinygang,0
5428,Huang-Wei,0
5429,robhawkes,0
5430,HalidCisse,0
5431,haoflynet,0
5432,ImMathanR,0
5433,rolspace,0
5434,nickwhite917,0
5435,iceNuts,0
5436,cardwing,1
5437,shantanoo-desai,0
5438,Gatix,0
5439,thinhvoxuan,0
5440,AgusRdz,0
5441,fatrbaby,0
5442,deadoggy,1
5443,nuc,0
5444,thomasblaymire,0
5445,guohaoyu110,1
5446,leolord,0
5447,quangson91,0
5448,arnaudleyder,0
5449,huang303513,0
5450,mrh-jishan,0
5451,samuraime,0
5452,codemonkey85,0
5453,Oyamasiphula,0
5454,jam1e,0
5455,Dharmesh-Poddar,1
5456,mawenke,1
5457,jessecogollo,0
5458,Orlandster,0
5459,guyuewuren,0
5460,mirianfsilva,0
5461,jidesakin,0
5462,Jalaj-khajotia,0
5463,marmos91,0
5464,joshua,0
5465,forsigner,0
5466,rogerpolvr,0
5467,cattong,1
5468,mehedi432,0
5469,hojberg,0
5470,Piuliss,1
5471,sidraw27,0
5472,hectnandez,0
5473,NathanMacedo,0
5474,ereslibre,0
5475,nghialv,1
5476,anefzaoui,0
5477,thomashagstrom,0
5478,Differlong,1
5479,ananagame,0
5480,edisongustavo,1
5481,cameronehrlich,0
5482,pepoipod,0
5483,pseudomuto,0
5484,Denniskamau,0
5485,beydogan,0
5486,SoldierCorp,0
5487,he9qi,0
5488,shibulijack,0
5489,ilovintit,0
5490,matthew-andrews,0
5491,baolibin,1
5492,Jefferson227,0
5493,cwyaml,0
5494,carlowens,0
5495,mateogianolio,0
5496,chennqqi,0
5497,shidhincr,0
5498,kumsh,1
5499,pein0119,0
5500,racx,0
5501,ConstFly,0
5502,thanksdanny,1
5503,jlom,0
5504,pinedamg,0
5505,AnasTawfeek,0
5506,technoweenie,0
5507,koushikpillai,1
5508,hileon,0
5509,davidsawyer,0
5510,mk200789,0
5511,AlexXiao95,1
5512,BenjaminDebotte,0
5513,sdhutchins,0
5514,kharvd,1
5515,dopplershift,1
5516,luck7,0
5517,JoelSchecheleski,0
5518,suzumi49n,0
5519,babakness,0
5520,pranoyr,1
5521,artfuldev,0
5522,chnselim,0
5523,YinshawnRao,0
5524,Linging,1
5525,jcserracampos,0
5526,gustavobigardi,0
5527,herry13,1
5528,NYAZAK,0
5529,jamiewilson,0
5530,cadu-tech,0
5531,donsalari,0
5532,thanosparavantis,0
5533,linking123,0
5534,FireZenk,0
5535,finnbear,1
5536,daipeihust,0
5537,ericlifka,0
5538,dragon3,0
5539,citizenk,0
5540,aguzro,0
5541,ddellacosta,1
5542,sriharshakappala,0
5543,marcelog,0
5544,ML78,0
5545,alexbevi,0
5546,gejialun8888,0
5547,ravidsrk,0
5548,relaxnow,0
5549,deavon,0
5550,SaigyoujiYuyuko233,0
5551,anandkumar,0
5552,Yohager,1
5553,orashi,1
5554,quartz010,0
5555,gabrielcsapo,0
5556,howenx,0
5557,sfuchinesefellowship,0
5558,RonLek,1
5559,nadnoslen,0
5560,nyelonong,1
5561,jaredthecoder,0
5562,mzajkowski,0
5563,kerberjg,0
5564,mmasashi,1
5565,DongDeming,0
5566,im-sure,1
5567,BolajiAyodeji,0
5568,chesstrian,0
5569,awfulaxolotl,0
5570,serby,0
5571,dkrutsko,0
5572,shangt15,1
5573,PauloLuan,0
5574,UXBox-Design,0
5575,jasonlovescoding,1
5576,eliias,0
5577,jiashuw,0
5578,sjtuchris,1
5579,brianrusso,1
5580,euqen,0
5581,elissatong,0
5582,hamczu,0
5583,danhon,1
5584,cutmail,0
5585,XUSean0118,1
5586,Asher978,0
5587,suyear,0
5588,ReiiYuki,0
5589,bruce3x,0
5590,geonnave,1
5591,rclanan,0
5592,Tianji95,1
5593,jiangzihanict,1
5594,RainyTong,1
5595,haoruozhang,1
5596,AlexHolderDeveloper,0
5597,sethmlarson,0
5598,sevazhidkov,0
5599,ChinaHDJ,0
5600,andream16,0
5601,Striptik,0
5602,ionescu77,0
5603,AlexLeung,0
5604,MesumRaza,1
5605,martijndevalk,0
5606,Jermic,0
5607,MichealXie,0
5608,moldovancsaba,1
5609,Cppowboy,1
5610,Aldin-SXR,0
5611,lukehalley,0
5612,hibbie,0
5613,aruprakshit,0
5614,liudianpeng,0
5615,purnimamehta,0
5616,alexdovzhanyn,0
5617,jnhwkim,1
5618,JackyCSer,0
5619,rezacsedu,1
5620,cyberinferno,0
5621,natmark,0
5622,7ayushgupta,0
5623,AzeredoGabriel,0
5624,Edward-Sun,1
5625,bchewy,0
5626,mrowa44,0
5627,prabhant,1
5628,JensRantil,0
5629,pengliheng,0
5630,DhayanandBaskar,1
5631,bkeating,0
5632,gzwgq222,0
5633,madebydiego,0
5634,caiyongmin,0
5635,dhaveed,0
5636,MrGru,0
5637,lei-clearsky,0
5638,AerysNan,1
5639,AmbarZaidi,1
5640,danielpaul,0
5641,robigus,1
5642,gongbaochicken,0
5643,nielsenmg,0
5644,AliCanAydogdu,1
5645,gerhardsletten,0
5646,brecke,0
5647,fulmicoton,0
5648,shiwano,0
5649,KMKNKK,0
5650,duan602728596,0
5651,soaringEveryday,0
5652,ceeker,0
5653,ShunboZHOU,1
5654,rishabhs95,1
5655,RamananSharma,0
5656,thesachinmittal,0
5657,gavinmh,1
5658,jlerouge,1
5659,k9uma,0
5660,markkohdev,0
5661,rjurney,1
5662,erictherobot,0
5663,NoCLin,0
5664,tedteddy,0
5665,shashkovdanil,0
5666,bryancatanzaro,1
5667,razibchamp,0
5668,Defite,0
5669,bersace,0
5670,somous-jhzhao,1
5671,chenbowen,1
5672,irishquinn,0
5673,boxvc,1
5674,mohdmurtuzakhan,0
5675,poepanda,0
5676,sajuptpm,1
5677,erayakartuna,0
5678,pfmiles,1
5679,karbassi,0
5680,thebritican,0
5681,skumailraza,1
5682,acs,1
5683,hemant19cse,0
5684,loadwiki,1
5685,ThomWright,0
5686,Koff,1
5687,duykhoa,0
5688,pradeeprajkumar,1
5689,prakritidev,1
5690,thetwosents,0
5691,ismailcaakir,0
5692,jpinz,1
5693,romanzipp,0
5694,Srijancse,0
5695,kanokgan,0
5696,Wildhoney,0
5697,ranavc32,0
5698,manneshiva,1
5699,mirzadeh,0
5700,shuoyuanxu,1
5701,ndkshr,1
5702,siteriaitaliana,1
5703,rafaelcn,0
5704,bingomanatee,0
5705,blurymind,0
5706,leomrl,0
5707,itpwang,1
5708,Yuziquan,1
5709,jhkang,0
5710,thEpisode,0
5711,SuyashLakhotia,0
5712,gssify,0
5713,shipengcheng1230,1
5714,apepa,1
5715,arora-72,1
5716,Mahmuttalemdar,1
5717,sophielee1,1
5718,Matt-Deacalion,0
5719,phonethantko,0
5720,Gvinod1991,0
5721,nathanbirrell,0
5722,carlosvq,0
5723,easybird,0
5724,martywallace,0
5725,molefrog,0
5726,astrocket,1
5727,dhruv-chitkara27,0
5728,ashtonlance,0
5729,iamsantto,0
5730,GarthDB,0
5731,rrdelaney,0
5732,arturocastro,0
5733,liaohandel,0
5734,abhishekcghosh,0
5735,Fewald,0
5736,rkotze,0
5737,keppelen,0
5738,gijo-varghese,0
5739,himynameistimli,0
5740,NMNS93,1
5741,gabeno,0
5742,rahulroy9202,0
5743,fengzilong,0
5744,sconfield,0
5745,audunfo,0
5746,milindsingh,0
5747,DaiXiang,0
5748,therebelrobot,0
5749,ahmadRagheb,0
5750,subhadeep-123,1
5751,stevedekorte,0
5752,ryands17,0
5753,felipefarias,0
5754,Kiwka,0
5755,acacha,0
5756,keech,0
5757,CodinCat,0
5758,SasanFarrokh,0
5759,JoaoGFarias,0
5760,jcwalmsley,1
5761,jorgejr568,0
5762,muzammilpeer,1
5763,mariogrip,0
5764,qixin1991,0
5765,pwcong,0
5766,VinnyFonseca,0
5767,complxalgorithm,0
5768,ismail1432,0
5769,JTOne123,1
5770,NewtonJoaquim,1
5771,HOHOOO,1
5772,k-nut,0
5773,halk,0
5774,iHiD,0
5775,rusith,0
5776,SPY-Ming,1
5777,szikszail,0
5778,moliusmile,1
5779,Stevengu999,0
5780,pilt,0
5781,sujono91,0
5782,nelsonpecora,0
5783,ZHANGHeng19931123,1
5784,beride,0
5785,mariobustosjmz,0
5786,runningskull,0
5787,rishsriv,1
5788,raidery,0
5789,mikecmpbll,1
5790,mglaman,0
5791,shinxi,0
5792,seekcx,0
5793,jofftiquez,0
5794,suwangcompling,1
5795,soutogustavo,1
5796,JFKingsley,0
5797,lytasky,0
5798,dudesl,0
5799,cncuckoo,0
5800,DiegoRBaquero,0
5801,Zophyr,0
5802,Jackey-Sparrow,0
5803,RuyiLi,0
5804,iamukasa,1
5805,generalhenry,0
5806,dbouwman,0
5807,siddharatha,0
5808,knight2010,0
5809,Lulalaby,0
5810,swooder,0
5811,carlosquijano,0
5812,ItsJonQ,0
5813,karenkgs,0
5814,cw1997,0
5815,ImMrMa,1
5816,fairfieldt,0
5817,sballesteros,0
5818,josh-deprogram,0
5819,iqeq00,0
5820,jeremybeasley,0
5821,levibuzolic,0
5822,shramee,0
5823,keepzero,0
5824,MorrisDa,0
5825,Raincoolly,0
5826,artiveloper,0
5827,AnkushMalik,0
5828,argentinaluiz,0
5829,JeemyJohn,1
5830,fatih-yavuz,0
5831,kochie,1
5832,esilvajr,0
5833,geniusgordon,0
5834,bwang29,0
5835,Sigm0oid,1
5836,lubien,0
5837,JoelOtter,0
5838,electrum,1
5839,iswanulumam,0
5840,pierreozoux,0
5841,cireric,0
5842,danilogit,0
5843,hafei,0
5844,MeteorInfinity,0
5845,shoota,0
5846,akshitarora,1
5847,brajeshkokkonda,1
5848,satyampatro,0
5849,nce3xin,1
5850,arran4,0
5851,ponggung,1
5852,distributedlife,0
5853,bryanlds,1
5854,cannc4,0
5855,CainLuo,0
5856,danielkatz,0
5857,nathanlong,0
5858,gadsbyfly,1
5859,prydonius,0
5860,futhr,0
5861,kyo504,0
5862,alexandrevribeiro,0
5863,benjamingregory,1
5864,kaflan,0
5865,mikenieva,0
5866,tanchao90,0
5867,dfghj44444,0
5868,atulapra,1
5869,reliq,0
5870,SamuelToh,0
5871,0xPr0xy,0
5872,tarun1475,0
5873,denisbrodbeck,0
5874,chee,0
5875,gosukiwi,0
5876,jarcodallo,0
5877,DaniilSydorenko,0
5878,noahpeden,0
5879,illinifellow,0
5880,maukoese,0
5881,kuramu1108,0
5882,iammapping,0
5883,jwhitlock,0
5884,daviddalpiaz,1
5885,WhoSV,0
5886,codethereforam,0
5887,matejlatin,0
5888,rjtsdl,1
5889,jpgnotgif,0
5890,dougalsutherland,1
5891,AwalDeep,1
5892,jpuncle,0
5893,f3n1Xx,1
5894,kschingiz,0
5895,akameco,0
5896,alex1504,0
5897,syedfquadri,1
5898,crazyfrogspb,1
5899,gkhan496,1
5900,sunkuo,0
5901,328,0
5902,fccoelho,0
5903,chenchenyuyu,0
5904,ayon115,0
5905,Khaledgarbaya,0
5906,kaiomagalhaes,0
5907,softprops,0
5908,monthol8th,0
5909,pubudu08,1
5910,rainboxx,0
5911,novaugust,0
5912,ErosHai,0
5913,qinmao,0
5914,julitroalves,0
5915,rmrfself,0
5916,IJEMIN,1
5917,radeksimko,0
5918,anand-singh,0
5919,Anonymous26,1
5920,n1k0,0
5921,malukenho,0
5922,dogukanayd,0
5923,jeffersonsalvador,0
5924,muaz234,0
5925,mariusleu,0
5926,jstenquist,0
5927,ruizhengyun,0
5928,hrace009,0
5929,YesayaSoftware,0
5930,raymondsze,0
5931,rejiejay,0
5932,gaoyuankidult,1
5933,just1and0,0
5934,sandipbhuyan,0
5935,jrf0110,0
5936,jasondecastro,0
5937,raj-subhankar,1
5938,AndersonAltissimo,0
5939,kafeidou1991,0
5940,maxadamski,0
5941,gotar,0
5942,plus2047,1
5943,Kavignon,1
5944,lancelote,0
5945,adrianbrink,1
5946,iamMehedi,1
5947,shibei00,1
5948,baptistebriel,0
5949,redmoses,0
5950,githubhaohao,1
5951,mastersilvio,0
5952,jvanvugt,1
5953,maddox,0
5954,Yurickh,0
5955,RikoLi,1
5956,Alohasprit,1
5957,magetron,0
5958,srikanth-sfu,1
5959,Jhird,1
5960,haaakon,1
5961,GeorgeIpsum,0
5962,Tarpelite,1
5963,orivaldosantana,1
5964,ferreiro,0
5965,hughgrigg,0
5966,armintoepfer,1
5967,helios741,0
5968,dwhieb,0
5969,MobliMic,0
5970,NickDunas,0
5971,lodestone,0
5972,bararchy,1
5973,matheusfrancisco,0
5974,phpnode,0
5975,huos3203,0
5976,christhoval06,0
5977,fozziethebeat,1
5978,qiuyesuifeng,1
5979,littlewey,0
5980,TaekyungHeo,1
5981,Kaceykaso,0
5982,hden,0
5983,cromagnonninja,1
5984,arnolanglade,0
5985,colbygk,0
5986,iurimattos,0
5987,rootux,0
5988,esarafianou,0
5989,devhyunjae,0
5990,shubhamzanwar,1
5991,fallenwood,0
5992,dPacc,1
5993,bmcmahen,0
5994,rkgudboy,0
5995,aakashkerawat,1
5996,mardianto,0
5997,dev4mobile,0
5998,bash,0
5999,ishank011,1
